Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue,hourly,employer_provided,min_salary,max_salary,avg_salary,Company,Company_age,python,R,spark,aws,excel,visualization,ml,database,pipelines,cloud,security,sql,etl,html,nosql,javasript,css,azure,hadoop,mlops,flask,django,apache,data_mining
Manager/ AVP ( Data scientist) - Analytics,Employer Provided Salary:₹15L - ₹20L,"from  to  years of experience

   lacs pa

mumbai all areas


job description

roles and responsibilities

having  to  years of experience should be in the analytics domainbig data and machine learning based projectsexpert in r  pythonprogramme with model building experience big data hadoop hive  hdfsdatabase oracle ms sql server

desired candidate profile

perks and benefits

key skills

manager
data scientist
data analytics

hadoophive
hdfs
machine learning
risk management
customer relationship
r
ms sql server
oracle
finance and performance management
python

skills highlighted with  are preferred keyskills

education

ug
any graduate

company profile

bharathirecom

cmmi

salary

 lacs pa

industry

banking

department

data science  analytics

role category

data science  machine learning

role

manager  data science

employment type

full time permanent",5.0,"BharatHire.Com
5.0",Mumbai,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,0,1,15.0,20.0,17.5,"BharatHire.Com
",-1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Data Science Manager Risk,₹6L - ₹9L (Glassdoor Est.),"launched in  bam management us holdings inc dba binanceus binanceus is the fastest growing and most integrated digital asset marketplace in the united states powered by matching engine and wallet technologies license from the worlds largest cryptocurrency exchange  binance our mission is to provide liquidity transparency and efficiency to financial markets by creating products that leverage crypto to unlock the power of everything we build bridges between traditional finance and digital markets that enable growth for allempowering the future of finance binanceus is operated by bam trading services

objectives




build and execute an effective strategy and roadmap for the risk  compliance data team


develop and foster a rigorous datadriven culture within the risk compliance and legal teams


conduct and oversee research and deepdive data analysis to find different areas of identified and unidentified risks to quantify exposure and suggest datadriven mitigation insights to reduce risks


design and analyze ab experiments to evaluate the impact of changes


work with engineers to create new data signal


define measure and consistently improve all essential monitoring metrics for the risk compliance and legal teams


conceptualize and buildprototype modelssolutions in rpython focused on financial crime  regulatory compliance


ensure accuracy reliability and quality of data from a regulatory perspective


provide technical leadership to the rest of the risk compliance and legal teams


design and build tools for the risk compliance and legal teams that help to automate processes and facilitate smart decision making


ensure regular delivery of adhoc analysis and fulfillment of requests from the risk compliance and legal teams


recruit manage and mentor a team of motivated data scientists and analysts


collaborate with other teams like finance and product to ensure growth and success of the product





requirements




 years prior experience in financial risk and  years in data scienceanalytics


experience with payment fraud trading fraud aml models credit risk


proficient with sql and expertise with r or python


experience in designing and developing compelling data visualizations and dashboards


excellent understanding of risk analytics with a growth point of view and deep knowledge from the product data scienceanalytics needs


ability to translate complex data into actionable insights for a nontechnical audience


experience in a highgrowth tech environment


a deep understanding of statistical concepts


experience in recruiting data scientistsanalysts


prior experience at a tech company is a plus




please note role is eligible for relocation to dubai uae

binanceus is an equal opportunity employer our mission is to give americans access to a broad array of digital assets and we thrive because of the diverse and inclusive team that we are building we do not discriminate against qualified employees or applicants because of race color religion gender identity sex sexual preference sexual identity pregnancy national origin ancestry citizenship age marital status physical disability mental disability medical condition military status or any other characteristic protected by local law or ordinance




binanceus
 complies with federal transparency in coverage regulations by providing this link to machine readable files related to the health plans offered to our employees the machinereadable files are formatted to allow researchers regulators and application developers to more easily access and analyze data including negotiated service rates and outofnetwork allowed amounts between health plans and healthcare providers


kaiser permanente


wwwaetnacom






applicant privacy notice",3.2,"Binance.US
3.2",Mumbai,5001 to 10000 Employees,2017,Company - Private,Internet & Web Services,Information Technology,$2 to $5 billion (USD),0,0,6.0,9.0,7.5,"Binance.US
",6,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Senior Machine Learning Engineer,₹7L - ₹9L (Glassdoor Est.),"while technology is the heart of our business a global and diverse culture is the heart of our success we love our people and we take pride in catering them to a culture built on transparency diversity integrity learning and growth



if working in an environment that encourages you to innovate and excel not just in professional but personal life interests you you would enjoy your career with quantiphi

role  responsibilities

developing highlevel solution architectures and working with our offshore team of bigdata engineers and machine learning engineers to build test and assess models that predict and optimize business outcomes based on the clients success criteria

develop sophisticated yet simple interpretations and communicate insights to clients that lead to quantifiable business impact

building deep relationships with clients by understanding their stated but more importantly latent needs

working handson with the delivery teams in building solutions in the healthcare domain provider payer and pharma

working closely with the offshore delivery managers to ensure seamless communication and delivery cadenceresearching and identifying sales opportunities generating leads target identification and classification

serve as a mentor or guide for junior resourcesfreshers

lead the technical discussion with the clients regarding updatesrisksblockers etc

required skill sets

handson experience in developing and deploying models in computer vision or nlp or both

experience in computational biology would be great

work with mlops frameworks and tools to train and interpret the ml models for business stakeholders

knowledge of cloudenvironments like gcpaws and ml frameworks like tensorflowpytorch etc

ability to think creatively and work well both as part of a team and as an individual contributor

critical eye for the quality of data and a strong desire to get it right

a pleasantly forceful personality and charismatic communication style

someone who will raise the average effectiveness of the team in short we are looking for a difference maker

experience and understanding of ml ops

if you like wild growth and working with happy enthusiastic overachievers youll enjoy your career with us",3.7,"Quantiphi
3.7",Mumbai,1001 to 5000 Employees,2013,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,0,0,7.0,9.0,8.0,"Quantiphi
",10,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Senior Analytics Engineer - Pharma/Life Science Domain,₹7L - ₹9L (Glassdoor Est.),"its fun to work in a company where people truly believe in what they are doing

were committed to bringing passion and customer focus to the business

analytics engineer

we are seeking a talented motivated and selfdriven professional to join one of the pharma giants human health insights analytics and data hhiad organization and play an active role in one of the pharma giants human health transformation journey to become the premier data first commercial biopharma organization

as a analytics engineer you will be part of the hhiad commercial data solutions team providing technicaldata expertise development of analytical data solutions to enable data science  analytics use cases in this role you will create and maintain data assetsdomains used in the commercialmarketing analytics space  to develop bestinclass data pipelines and products working closely with data product owners to translate data requirements and user stories into development activities throughout all phases of design planning execution testing deployment and delivery

your specific responsibilities will include

design and implementation of lastmile data products using the most uptodate technologies and softwaredatadevops engineering practices

enable data science  analytics teams to drive data modeling and feature engineering activities aligned with business questions and utilizing datasets in an optimal way

develop deep data domain expertise and business acumen to ensure that all specificifities and pitfalls of data sources are accounted for

build data products based on automated data models aligned with use case requirements and advise data scientists analysts and visualization developers on how to use these data models

develop analytical data products for reusability governance and compliance by design

design and implement semantic layer for analytics data solutions

support data stewards and other engineers in maintaining data catalogs data quality measures and governance frameworks

education

bs ms or phd in engineering pharmaceuticals healthcare computer science data science business or related field

required experience

   years of relevant work experience in the pharmaceuticallife sciences industry with demonstrated handson experience in analyzing modeling and extracting insights from commercialmarketing analytics datasets specifically realworld datasets

high proficiency in sql python and cloud systems

data eng with data modelling experience and good to have mlds exp

experience with data quality management techniques

experience creating  adopting data models to meet requirements from data science  visualization stakeholders

experience with data sciencemachine learning use cases including feature engineering

experience with cloudbased aws  gcp  azure data management platforms and typical storagecompute services snowflake redshift etc

experience with modern data stack tools such as dbt starburst thoughtspot databricks and lowcode tools eg dataiku

excellent interpersonal and communication skills with the ability to quickly establish productive working relationships with a variety of stakeholders

experience in analytics use cases of pharmaceutical products and vaccines

preferred experience

experience in analytics use cases focused on informing marketing strategies and commercial execution of pharmaceutical products and vaccines

experience with agile ways of working leading or working as part of scrum teams

certifications in aws andor modern data technologies

knowledge of the commercialmarketing analytics data landscape and key data sourcesvendors

experience in building data models for data science and visualizationreporting products in collaboration with data scientists report developers and business stakeholders

experience with data visualization technologies eg powerbi

if you like wild growth and working with happy enthusiastic overachievers youll enjoy your career with us

not the right fit let us know youre interested in a future opportunity by clicking 
introduce yourself
 in the topright corner of the page or create an account to set up email alerts as new job postings become available that meet your interest",4.0,"Fractal Analytics
4.0",Mumbai,1001 to 5000 Employees,2000,Company - Private,Business Consulting,Management & Consulting,$100 to $500 million (USD),0,0,7.0,9.0,8.0,"Fractal Analytics
",23,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Data Science - Expert,₹6L - ₹8L (Glassdoor Est.),"relocation assistance offered within country

   mumbai maharashtra india



about colgatepalmolive

do you want to come to work with a smile and leave with one as well in between those smiles your day consists of working in a global organization continually learning and collaborating having stimulating discussions and making impactful contributions

if this is how you see your career colgate is the place to be

our dependable household brands dedicated employees and sustainability commitments make us a company passionate about building a future to smile about for our employees consumers and surrounding communities the pride in our brand fuels a workplace that encourages creative thinking champions experimentation and promotes authenticity which has supplied to our enduring success

if you want to work for a company that lives by their values then give your career a reason to smileevery single day

the experience

in todays multifaceted technology environment it is an exciting time to be a part of the information technology team at colgate our highly technical and innovative team is dedicated to driving growth for colgate palmolive in this constantly evolving landscape

what role will you play as a member of the colgates information technology team

we have a number of exciting projects in the works and we are looking for a data scientist to join our team to help realize our vision the ideal candidate must possess strong business intelligence and analytical skills you will support strategic decision making processes through the combination of your analytical datadriven approach and operational attitude youll work closely with the connected health leadership team to create and handle dashboards and develop kpi reporting that drives critical decisionmaking to propel organizational success to achieve these objectives you will be responsible for researching developing and implementing sophisticated analytical solutions and pioneering reporting tools

with an internal consulting mentality you will participate in finding opportunities developing business requirements collecting relevant information performing data analysis and generating and implementing innovative and sustainable solutions to address business priorities

who are you

you are a function expe
rt 

mine and analyze data from company databases to drive optimization and improvement of product development marketing techniques and business strategies

deploy sophisticated analytics programs machine learning and statistical methods

develop custom data models and algorithms to apply to data sets

you connect the dots 

use predictive modeling to increase and optimize customer experiences and other business outcomes

prepare data for predictive and prescriptive modeling and finding trends in data sets and developing algorithms to help make raw data more useful to the enterprise

develop processes and tools to monitor and analyze model performance and data accuracy

develop testing framework and test model quality and improve test coverage of existing code bases

responsible for designing and developing domo dashboards  reports to meet business requirements

you are a collaborator 

work with multifunctional teams in a dynamic environment to perform data analysis and generate and implement innovative and sustainable solutions to address business priorities

you are an innovator 

identify design and develop enterprise and departmental business intelligence data warehousing and reporting solutions

what youll needrequired

bachelors degree in computer science information technology mathematics engineering or similar degree

at least  years experience in manipulating data sets and building statistical models

strong problem solving skills with an emphasis on product development

experience performing root cause analysis on internal and external data and processes to answer specific business questions and find opportunities for improvement

strong analytic skills related to working with unstructured datasets

strong experience with test driven development methodologies

strong oral  written communication skills with an ability to express complex technical concepts in business terms and business needs in technical specifications

a drive to learn and master new technologies and techniques

experience supporting and working with multifunctional teams in a dynamic environment

what youll needpreferred

experience using statistical computer languages r python sql etc to manipulate data and draw insights from large data sets

knowledge of a variety of ml techniques clustering decision tree learning artificial neural networks etc and their realworld advantagesdrawbacks

experience in developing data visualizations dashboards and reporting in domo

comfortable working with cloud data source

knowledge of advanced statistical techniques and concepts regression properties of distributions statistical tests and proper usage etc and experience with applications

knowledge and experience in statistical and data mining techniques glmregression random forest boosting trees text mining social network analysis etc

experience querying databases and using statistical computer languages r python sql etc

coding knowledge and experience with several languages c c java javascriptetc

knowledge of wearables technology

familiarity with data privacy concepts gdpr pci hipaa

equal opportunity employer

colgate is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race color religion gender gender identity sexual orientation national origin ethnicity age disability marital status veteran status united states positions or any other characteristic protected by law

are you interested in working for colgatepalmolive you can apply online and attach all relevant documents such as a cover letter and resume or cv applications received by email are not considered in the selection process become part of our team we look forward to your application

colgatepalmolive is a leading global consumer products company tightly focused on oral care personal care home care and pet nutrition colgate sells its products in over  countries and territories around the world under such internationally recognized brand names as colgate palmolive elmex toms of maine sorriso speed stick lady speed stick softsoap irish spring protex sanex elta md pca skin ajax axion fabuloso soupline and suavitel as well as hills science diet and hills prescription diet

for more information about colgates global business visit the companys web site at httpwwwcolgatepalmolivecom to learn more about colgate bright smiles bright futures oral health education program please visit httpwwwcolgatebsbfcom to learn more about hills and the hills food shelter  love program please visit httpwwwhillspetcom to learn more about toms of maine please visit httpwwwtomsofmainecom

reasonable accommodation during the application process is available for persons with disabilities please contact application_accommodationcolpalcom with the subject accommodation request should you require accommodation",4.2,"Colgate-Palmolive
4.2",Mumbai,10000+ Employees,1806,Company - Public,Consumer Product Manufacturing,Manufacturing,$10+ billion (USD),0,0,6.0,8.0,7.0,"Colgate-Palmolive
",217,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Data Scientist - Power BI,₹5L - ₹9L (Glassdoor Est.),"job title

data scientist  power bi

job description

we are looking for talent that wants to be a part of the transformative journey with us at bristlecone 

httpswwwbristleconecom


about us

bristlecone is the leading provider of aipowered application transformation services for the connected supply chain we empower our customers with speed visibility automation and resiliency  to thrive on change

our transformative solutions in digital logistics cognitive manufacturing autonomous planning smart procurement and digitalization are positioned around key industry pillars and delivered through a comprehensive portfolio of services spanning digital strategy design and build and implementation across a range of technology platforms

bristlecone is ranked among the top ten leaders in supply chain services by gartner we are headquartered in san jose california with locations across north america europe and asia and over  consultants bristlecone is part of the  billion mahindra group

role data scientist  power bi

role description

recognize business requirements in the context of bi and create data models to transform raw data into relevant insights

using power bi create dashboards and interactive visual reports

candidate should have experience in insurance domain define key performance indicators kpis with specific objectives and track them regularly

analyze data and display it in reports to aid decision making

convert business needs into technical specifications and establish a timetable for job completion

create test and deploy power bi scripts as well as execute efficient deep analysis

use power bi to run dax queries and functions

create charts and data documentation with explanations of algorithms parameters models and relationships

construct a data warehouse use sql queries to get the best results

make technological adjustments to current bi systems to improve their performance

for a better understanding of the data use filters and visualizations

analyze current etl procedures to define and create new systems

background with bi tools and systems such as power bi tableau and sap prior experience in datarelated tasks

understanding of the microsoft bi stack mastery in data analytics

should be proficient in software development

be familiar with ms sql server bi stack tools and technologies such as ssrs and tsql power query mdx powerbi and dax

analytical thinking for converting data into relevant reports and graphics capable of enabling row level data security

knowledge of power bi application security layer models

ability to run dax queries on power bi desktop

proficient in doing advanced level computations on the data set

excellent communication skills are required to communicate needs with client and internal teams successfully

soft skills

excellent communication skills verbal as well as written

positive attitude with flexibility and maturity to work in a challenging client environment

ability to drive project responsibilities in a dynamic and proactive manner

ability to showcase three mahindra rise pillars eg accepting no limits driving positive change and alternative thinking

equal opportunity employer

bristlecone is an equal opportunity employer all applicants will be considered for employment without attention to race color religion sex sexual orientation gender identity national origin veteran or disability status

information security responsibilities
understand and adhere to information security policies guidelines and procedure practice them for protection of organizational data and information system
take part in information security training and act while handling information
report all suspected security and policy breach to infosec team or appropriate authorityciso
understand and adhere to the additional information security responsibilities as part of the assigned job role",4.1,"Bristlecone
4.1",Mumbai,1001 to 5000 Employees,1998,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),0,0,5.0,9.0,7.0,"Bristlecone
",25,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Sr. Machine Learning Engineer,Employer Provided Salary:₹15L - ₹35L,"job title


sr machine learning engineer

job description


in this role you will


be working on all aspects of a production machine learning system you will be acquiring data training and building models deploying models building api services for exposing these models maintaining them in production and more
work on performance tuning of models
from time to time work on support and debugging of these production systems
work on researching the latest technology in the areas of our interest and applying it to build newer products and enhancement of the existing platform
building workflows for training and production systems
contribute to documentation
while the emphasis will be on researching building and deploying models into production you will be expected to contribute to aspects mentioned above

experience range


   years


educational qualifications


any graduation

job responsibilities


in this role you will


be working on all aspects of a production machine learning system you will be acquiring data training and building models deploying models building api services for exposing these models maintaining them in production and more
work on performance tuning of models
from time to time work on support and debugging of these production systems
work on researching the latest technology in the areas of our interest and applying it to build newer products and enhancement of the existing platform
building workflows for training and production systems
contribute to documentation

while the emphasis will be on researching building and deploying models into production you will be expected to contribute to aspects mentioned above

skills required

python computer vision team leadership

annual salary range

inr   

candidate attributes

about you




you are a midcareer machine learning engineer or data scientist our ideal candidate is someone with 

years of experience in data science



must haves




you should be experienced in framing and solving problems with the application of machine learning

or deep learning models


you have experienced that and understand that modeling is only a small part of building and delivering ai

solutions and know what it takes to keep a highperformance system up and running


our usage of libraries and tooling is oriented around python tensorflow and pytorch so we would want

you to have a good understanding of and experience in applying these


we build our own services hence we would expect you to have some knowledge of writing apis
enthusiasm and drive to learn and assimilate the state of art research a lot of what we are building will

require innovative approaches using newly researched models and applications


knowledge of and experience in computer vision while a large part of our work revolves around computer

vision we believe this is something you can learn on the job


our stack also includes languages like ruby go and elixir we would love it if you know any of these or

take an interest in functional programming


knowledge of and experience in ml ops and tooling would be a welcome addition we use docker and

kubernetes for deploying our services


experience in using any other platform frameworks tools

other things to keep in mind




if you are interested you also have the opportunity to mentor interns and junior team members from time

to time if you have not done this before we will help you through coaching


this is an opportunity to positively impact billions of people and we hope you like it as much as we do

job code klaxukajj


about us


the digital economy runs on trust after all you do need to know who youre dealing with idfy helps with that



idfy builds technology solutions to help companies accurately identify people run background checks conduct kyc mitigate lending risks and onboard associates our mission is to deliver these solutions with zero friction for end users




specifically idfys video platform and a suite of apis help companies

 identify people does jane doe exist


 verify their credentials do the details belong to jane doe

 assess the risk of fraud has jane doe committed fraud or is she likely to commit one



if you have opened a bank account with hdfc created a fantasy team on dream or ordered from amazon or zomato your life would have been touched by idfy




idfy regularly ranks amongst asias top  regtechs while also sweeping in awards like deloitte technology fast   india winner fintech scaleup of the year best regtech implementation and innovator in video solutions for financial services

why us


we build products that detect and prevent fraud at idfy you will apply your skills to stay one step ahead of fraudsters you will be mindmapping fraudsters modus operandi predicting evolution of fraud techniques and designing solutions to prevent new  emerging fraud




at idfy you will work on the entire endtoend solution rather than a small cog of a giant wheel




thanks to our problemcentric approach one in which we find the right technology to solve a problem rather than the other way around you will always be working on the latest technologies




we work hard and party hard there are weekly sessions on emerging technologies work weeks are usually capped off with board games table tennis karaoke and other fun activities",4.0,"IDfy
4.0",Mumbai,201 to 500 Employees,2011,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,0,1,15.0,35.0,25.0,"IDfy
",12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead Data Scientist,₹3L - ₹8L (Glassdoor Est.),"position


location


qualification


age limit




lead data scientist



 mumbai



 post graduate in engineering  maths  comp science  data science programme from a recognised institute



 upto  years




experience  role

  lead data scientist no of positions   


preferably should have prior work experience of  years in similar nature work


expertise in etl methodology of data extraction transformation and load processing in corporate wide etl solution design using data stage


job description 


should be responsible for developing and governing data and information strategy to drive business and growth strategy of the company


should be responsible for data procedures and policies work closely with concerned teamsdepartments to collect prepare organise protect analyse data assets


should have inclination to understand business operations designing and implementing data strategies and systems


should be able to leverage modelling techniques to identify analyse and present actionable data to drive business decisions


should be able to lead motivate and manage technical teamsdata scientistsanalysts


should have indepth knowledge of relevant applications big data solutions and tools


should be able to oversee data collection storage management quality protection of data


should be able to manage data visualisation incorporate aiml to improve data quality and predictive analysis of data


should possess very good communication interaction presentation and writing skills positive attitude


should be selfdriven and proactive in coming up with new ideas for efficient and effective data management


experience of working with market infrastructure institution mii or large depository participantstock broker business critical financial market institution


current ctc and expected ctc to be mentioned clearly


please email your resume mentioning the position applied for in the subject column at 
careerscdslindiacom",4.2,"CDSL
4.2",Mumbai,51 to 200 Employees,-1,Government,National Services & Agencies,Government & Public Administration,$2 to $5 billion (USD),0,0,3.0,8.0,5.5,"CDSL
",-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Artificial Intelligence Developer,₹4L - ₹6L (Glassdoor Est.),"position id g


job typefull time


country india


location mumbaipunechennaibangalore


pay rate open


contact recruiter


job description


trigyn has multiple opportunities for artificial intelligence developer these opportunities are open in mumbai pune chennai bangalore



duties and responsibilities


perform data analysis at scale to get insights
perform feasibility and impact analysis architecture design and development of tools using advanced technologies
improve scalability speed and performance of existing models
build machine learning models for predictions image processing natural language processing and other related areas
create various documentations required as part of implementation
ability to meet the timelines set by the management on the change requests raised
support migration plan and procedures
prepare unit test scripts and execute as required
design and build web services to integrate oracle peoplesoft with third party systems in real time
develop custom reports and analytics dashboards for the various business requirements



expected outputs and deliverables


perform data extraction data visualization and extract trends and patterns for hr applications
develop analytical model to predictforecast user behaviours to meet business requirements and drive business growth
communicate the results to management via data visualisations presentations
develop machine learning deep learning and ai algorithm to solve business case or problem
deploy and integrate the model with other applications using python and other related technologies for application development and deployment
help in peer review and document the test results in the inhouse tools
consolidate and package release deliverables
provide maintenance and support for the system and execute any change requests as required



skills and experience

academic qualifications


bachelors degree or equivalent certification in computer science information technology or related fields is required
degree or certificate in the area of machine learning which includes data analysis regression models deep learning models nlp and image processing is required



experience


minimum of  years of professional experience in data sciencemachine learning is required
experience should include all areas of data sciencemachine learning like data analysis building models for prediction nlp deep learning and image processing
experience of programming languages like r python mysql nodejs is required
knowledge of data base systems is required
experience in developing integration using web services is required
experience in deploying models and application is cloud infrastructure is required
demonstrated experience of defining system test conditions design test cases and test scripts is required
functional knowledge of hr process is desired
problem solving analytical programming debugging and design skills are desired
knowledge of modern machine learning algorithms
should be able to work in any area of machine learning like regression modelling nlp image deep learning



competencies

professional and innovation


high level interpersonal skills and good problemsolving skills
ability to meet tight deadlines attention to details
excellent oral and written communication skills
ability to work with minimal direct supervision
demonstrated ability to meet timelines and deliverable
ability to make new and useful ideas work
promotes knowledge sharing and learning
display cultural gender religion nationality and age sensitivity and adaptability
analytical skills
strong in mathematics and statistics



technicalfunctional


ability to develop and deliver innovative new tools using advanced technologies
functional knowledge of human resource management
ability to design and provide solution for business problems with resolution
ability to meet the timelines set by the support center for development and change requests raised
design and build webservices to integrate oracle peoplesoft with third party systems in real time
develop custom reports and analytics dashboards for the various business requirements
design and development of webforms
deliver design and development of the enhancements raised by the business
implement customizations that come out from the fitgap exercise
support migration plan and procedures



language

fluency in written and spoken english is required



for immediate response please send your resume to globalrecruitmenttrigyncom



trigyn technologies is a multinational it services company with resources deployed in  countries trigyn is an iso  iso  isms and cmmi level  certified company trigyn has offices in united states canada germany switzerland and india",3.7,"Trigyn
3.7",Mumbai,1001 to 5000 Employees,1986,Company - Private,Information Technology Support Services,Information Technology,$25 to $50 million (USD),0,0,4.0,6.0,5.0,"Trigyn
",37,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Senior Research Engineer (Natural Language Processing),₹1L - ₹4L (Glassdoor Est.),"senior research engineer natural language processing

about crimson ai

we are building a unique research platform and products that partners with researchers at every stage of their research  right from finding what to research to publishing it  and help them focus on the science and leave the rest to our ai powered solutions trinka ai our writing assistant is already helping over  researchers write better our products use cuttingedge ai technologies to deliver the best results and experience to researchers across the world

about the team

we are a team of passionate researchers data scientists engineers language lovers linguists and designers building good automation and ai software for the scholarly publishing industry our ai powered products are driven by natural language processing and machine learning to help both authors and publishers in their publication goals our products ease the human burden at every stage of the publication cycle from manuscript writing to knowledge dissemination

role overview

we are looking for senior research engineer nlp  years of nlp productionlevel experience

who will identify and implement best datadriven methodologies considering the product

requirements

responsibities

you are expected to show excellent performance in the following tasks

design develop and implement advanced datadriven approaches including nlp machine

learning algorithms text mining etc

updating yourself with all relevant recent and past research works

working on nlpml model deployment and updates

optimized algorithm and code design  execution

highquality testdrivendevelopment

deadline estimation

benchmarking

experience

demonstrated solid research engineering skills in nlp problems in any one of the following

formats

kaggle

github opensource popular projects

google summer of code gsoc

strong in and passionate about mathematics  statistics specifically but not limited to

linear algebra probability theory regression modeling mathematical logic

love for publication in top venues

highlevel proficiency in tensorflowkeraspytorch

very strong skill in python python framework and asgi servers

strong skill in rdbs and nosql databases

very strong in data structures and algorithms

very strong in design patterns and oop concepts

good understanding of restful api and microserver architecture

strong in foundational nlp nlp libraries ml libraries

strong in text manipulations regex text cleaning

added advantage strong in cythoncc publications at aa level venues",3.9,"Crimson Interactive
3.9",Mumbai,201 to 500 Employees,2005,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,0,0,1.0,4.0,2.5,"Crimson Interactive
",18,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Senior Data Scientist - Power BI,₹5L - ₹9L (Glassdoor Est.),"job title

senior data scientist  power bi

job description

we are looking for talent that wants to be a part of the transformative journey with us at bristlecone 

httpswwwbristleconecom


about us

bristlecone is the leading provider of aipowered application transformation services for the connected supply chain we empower our customers with speed visibility automation and resiliency  to thrive on change

our transformative solutions in digital logistics cognitive manufacturing autonomous planning smart procurement and digitalization are positioned around key industry pillars and delivered through a comprehensive portfolio of services spanning digital strategy design and build and implementation across a range of technology platforms

bristlecone is ranked among the top ten leaders in supply chain services by gartner we are headquartered in san jose california with locations across north america europe and asia and over  consultants bristlecone is part of the  billion mahindra group

role senior data scientist  power bi

role description

recognize business requirements in the context of bi and create data models to transform raw data into relevant insights

using power bi create dashboards and interactive visual reports

candidate should have experience in insurance domain

define key performance indicators kpis with specific objectives and track them regularly

analyze data and display it in reports to aid decision making

convert business needs into technical specifications and establish a timetable for job completion

create test and deploy power bi scripts as well as execute efficient deep analysis

use power bi to run dax queries and functions

create charts and data documentation with explanations of algorithms parameters models and relationships

construct a data warehouse

use sql queries to get the best results

make technological adjustments to current bi systems to improve their performance

for a better understanding of the data use filters and visualizations

analyze current etl procedures to define and create new systems

background with bi tools and systems such as power bi tableau and sap prior experience in data related tasks

understanding of the microsoft bi stack mastery in data analytics

should be proficient in software development

be familiar with ms sql server bi stack tools and technologies such as ssrs and tsql power query mdx powerbi and dax

analytical thinking for converting data into relevant reports and graphics capable of enabling row level data security

knowledge of power bi application security layer models

ability to run dax queries on power bi desktop

proficient in doing advanced level computations on the data set

excellent communication skills are required to communicate needs with client and internal teams successfully

soft skills

excellent communication skills verbal as well as written

positive attitude with flexibility and maturity to work in a challenging client environment

ability to drive project responsibilities in a dynamic and proactive manner

ability to showcase three mahindra rise pillars eg accepting no limits driving positive change and alternative thinking

equal opportunity employer

bristlecone is an equal opportunity employer all applicants will be considered for employment without attention to race color religion sex sexual orientation gender identity national origin veteran or disability status

information security responsibilities
understand and adhere to information security policies guidelines and procedure practice them for protection of organizational data and information system
take part in information security training and act while handling information
report all suspected security and policy breach to infosec team or appropriate authorityciso
understand and adhere to the additional information security responsibilities as part of the assigned job role",4.1,"Bristlecone
4.1",Mumbai,1001 to 5000 Employees,1998,Company - Private,Information Technology Support Services,Information Technology,$100 to $500 million (USD),0,0,5.0,9.0,7.0,"Bristlecone
",25,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
